attempt_index,epoch,batch,file_names,image_sha256,mask_sha256,labels
299,2,299,"[""pcb1/Data/Images/Normal/0797.JPG"", ""pcb1/Data/Images/Anomaly/026.JPG"", ""pcb2/Data/Images/Anomaly/024.JPG"", ""fryum/Data/Images/Anomaly/094.JPG"", ""pcb2/Data/Images/Anomaly/018.JPG"", ""candle/Data/Images/Normal/0996.JPG""]",a3a87d479b1d09e8868c2534161d8e4a559cabe9f933bceb3f7ec9df59e6fb9b,a86c0b100ad3eed0bb4ea00df7207795abd3c655631a33ae4aedcf08443cf0d9,"[0, 1, 1, 1, 1, 0]"
300,2,300,"[""cashew/Data/Images/Anomaly/069.JPG"", ""pcb4/Data/Images/Normal/0363.JPG"", ""pcb4/Data/Images/Anomaly/083.JPG"", ""candle/Data/Images/Anomaly/063.JPG"", ""capsules/Data/Images/Anomaly/076.JPG"", ""chewinggum/Data/Images/Normal/181.JPG""]",456e25f9b892f9387411218b7c590b4d9599ff83879a85544b2800b049cdc6a3,8ea7808abec34a606e5f2d672e2880d3ebbef740317ab88f9574aac852bf8c6a,"[1, 0, 1, 1, 1, 0]"
301,2,301,"[""candle/Data/Images/Normal/0615.JPG"", ""pcb1/Data/Images/Normal/0237.JPG"", ""pcb4/Data/Images/Anomaly/001.JPG"", ""candle/Data/Images/Anomaly/083.JPG"", ""candle/Data/Images/Anomaly/054.JPG"", ""pcb4/Data/Images/Anomaly/056.JPG""]",d774ccf8e134974866027f851fbe5e8faa20b2f8f289da5beaf96c2a740de396,2ab0f4b299984f6ef4ec95e36a8bc556f7b0edf4fb6dc54f4b1aebfd85ec66c6,"[0, 0, 1, 1, 1, 1]"
302,2,302,"[""macaroni2/Data/Images/Anomaly/069.JPG"", ""chewinggum/Data/Images/Normal/087.JPG"", ""capsules/Data/Images/Anomaly/066.JPG"", ""pcb4/Data/Images/Anomaly/018.JPG"", ""pcb3/Data/Images/Normal/0615.JPG"", ""macaroni2/Data/Images/Normal/0237.JPG""]",7b0dbc31ab907e05643201c4c96fa14e8b9df480d901d5f2debc484c0f6cdd18,9ae2bdc25c35394a60c513ef22f59a8324d4da1243c7ff6555dff5ec0b580535,"[1, 0, 1, 1, 0, 0]"
303,2,303,"[""cashew/Data/Images/Anomaly/084.JPG"", ""macaroni2/Data/Images/Anomaly/098.JPG"", ""pcb2/Data/Images/Normal/0900.JPG"", ""pcb3/Data/Images/Normal/0100.JPG"", ""cashew/Data/Images/Anomaly/089.JPG"", ""pipe_fryum/Data/Images/Normal/012.JPG""]",3d2eb0e31590448f7053fd272ace29ba15ef7ca212744550ae00ec0b272fd79f,0609f5c9ca5c4c5a2c52485f2e81e1d8ddb7e918fa561ef1341a94b3f6e903fc,"[1, 1, 0, 0, 1, 0]"
304,2,304,"[""macaroni2/Data/Images/Normal/0659.JPG"", ""cashew/Data/Images/Normal/352.JPG"", ""chewinggum/Data/Images/Anomaly/040.JPG"", ""pcb1/Data/Images/Normal/0940.JPG"", ""macaroni1/Data/Images/Anomaly/026.JPG"", ""pcb4/Data/Images/Anomaly/055.JPG""]",24dba4cfbf229aec262146ad58c7adf62e575e2ea188123c19be2ebc70978b2d,922a14b58d528c4f92424c274c724ad500bbb8b5130fdaefa6bd9cf215e0f547,"[0, 0, 1, 0, 1, 1]"
305,2,305,"[""fryum/Data/Images/Normal/337.JPG"", ""macaroni1/Data/Images/Anomaly/020.JPG"", ""macaroni1/Data/Images/Anomaly/069.JPG"", ""pcb1/Data/Images/Normal/0417.JPG"", ""pcb1/Data/Images/Normal/0261.JPG"", ""macaroni1/Data/Images/Anomaly/092.JPG""]",8c5aa3f39f13f49a1976820f5c917be4172f247050f20943716ee7d53bd07e80,e56ad2d59bff57709925d6fdd4104501a31c6a09169ea93db0d21dc71cab8a52,"[0, 1, 1, 0, 0, 1]"
306,2,306,"[""pcb1/Data/Images/Normal/0423.JPG"", ""pcb2/Data/Images/Anomaly/061.JPG"", ""candle/Data/Images/Anomaly/048.JPG"", ""pcb2/Data/Images/Normal/0615.JPG"", ""chewinggum/Data/Images/Anomaly/017.JPG"", ""fryum/Data/Images/Anomaly/076.JPG""]",2ba7d735447d70200a6f00155fe9cff6bdaec6d7431098d75750aad3048357c6,d239723579d0e021989d4e2a00715e727bd082c5e85b8e16ce7c826841c0c9b5,"[0, 1, 1, 0, 1, 1]"
307,2,307,"[""pipe_fryum/Data/Images/Anomaly/074.JPG"", ""macaroni2/Data/Images/Anomaly/093.JPG"", ""pcb4/Data/Images/Normal/0107.JPG"", ""pcb1/Data/Images/Normal/0320.JPG"", ""pcb2/Data/Images/Normal/0178.JPG"", ""candle/Data/Images/Normal/0457.JPG""]",5116a20680da54886afc260cb98e7eafb3f0d5e352d041db741a5fa032ea2633,6f62e281cee354c00bd2d1b576412ad9b0bcd84e4e15939a5fcd2a22008e83a0,"[1, 1, 0, 0, 0, 0]"
308,2,308,"[""pcb4/Data/Images/Anomaly/076.JPG"", ""pipe_fryum/Data/Images/Normal/284.JPG"", ""macaroni1/Data/Images/Anomaly/019.JPG"", ""pcb4/Data/Images/Normal/0159.JPG"", ""pcb3/Data/Images/Anomaly/086.JPG"", ""pcb1/Data/Images/Anomaly/064.JPG""]",5a801d5cfb781b3822dde8247c9242921662b926a0d390b9f4beeec2775f8c3a,bec68724fbf2b28be71d023fa8b25a2840f7fc47cbd293e6180437222fada63e,"[1, 0, 1, 0, 1, 1]"
309,2,309,"[""fryum/Data/Images/Normal/367.JPG"", ""cashew/Data/Images/Anomaly/000.JPG"", ""macaroni1/Data/Images/Anomaly/012.JPG"", ""fryum/Data/Images/Anomaly/045.JPG"", ""pipe_fryum/Data/Images/Anomaly/096.JPG"", ""macaroni2/Data/Images/Normal/0525.JPG""]",8ef432b1f58e66add151240ac5ceb4a086ccf357508c81397c83466462ad5809,080ab42dd97720add7c816c33711cd68386f961da61d382632993f41978a01f8,"[0, 1, 1, 1, 1, 0]"
310,2,310,"[""capsules/Data/Images/Anomaly/069.JPG"", ""pcb1/Data/Images/Normal/0208.JPG"", ""pcb3/Data/Images/Normal/0796.JPG"", ""pcb1/Data/Images/Anomaly/037.JPG"", ""candle/Data/Images/Normal/0804.JPG"", ""pcb4/Data/Images/Anomaly/033.JPG""]",ad618f3ee92e54e166c249731f191248b06ce0e62b631068c5cf4fe92877aa4f,7918a037fca790c1fca3265d6055bc0f0eeeaeecadbf3ff2ca9393171799ab5d,"[1, 0, 0, 1, 0, 1]"
311,2,311,"[""candle/Data/Images/Anomaly/088.JPG"", ""pipe_fryum/Data/Images/Anomaly/018.JPG"", ""macaroni2/Data/Images/Normal/0100.JPG"", ""pcb3/Data/Images/Anomaly/019.JPG"", ""pipe_fryum/Data/Images/Anomaly/089.JPG"", ""pcb4/Data/Images/Normal/0871.JPG""]",a56372738f07b40237bf357823c42bcf378f96496e643fe7cda8fb09e84b15bc,6d400217a729180730eb1920f6dc2114bb92089a7d3bd1564b5b244ac4f00c1d,"[1, 1, 0, 1, 1, 0]"
312,2,312,"[""chewinggum/Data/Images/Anomaly/059.JPG"", ""chewinggum/Data/Images/Normal/143.JPG"", ""fryum/Data/Images/Anomaly/095.JPG"", ""capsules/Data/Images/Normal/159.JPG"", ""candle/Data/Images/Anomaly/052.JPG"", ""pcb3/Data/Images/Anomaly/017.JPG""]",655dbfbe769b2e6e468ca44be71f12bea5ab9a0c8fcc97b3e4a388d1cdfde744,fd079461c0bdcec6d34a9fedabd4c741163f70442654577d13907218947d0dfd,"[1, 0, 1, 0, 1, 1]"
313,2,313,"[""fryum/Data/Images/Anomaly/048.JPG"", ""fryum/Data/Images/Anomaly/068.JPG"", ""fryum/Data/Images/Anomaly/083.JPG"", ""pipe_fryum/Data/Images/Anomaly/009.JPG"", ""pcb2/Data/Images/Anomaly/026.JPG"", ""fryum/Data/Images/Normal/389.JPG""]",10331477c29ce60816de86eff419734f1a38c9d1e6e96cdb5b567154469371ea,5f89eaf9fbf9d25a7d2a8723083920af9771d2c4bf2fb2770164250d9ef29600,"[1, 1, 1, 1, 1, 0]"
314,2,314,"[""pcb1/Data/Images/Normal/0178.JPG"", ""pcb3/Data/Images/Anomaly/042.JPG"", ""capsules/Data/Images/Anomaly/025.JPG"", ""macaroni1/Data/Images/Normal/0923.JPG"", ""pcb4/Data/Images/Anomaly/053.JPG"", ""pcb2/Data/Images/Normal/0705.JPG""]",71a70c60b553b826c621ec995dcf4117747c1e82ed96ebd03d5bc4bbbf319961,7d05ee2d22ed88c7df6432426f839246c9005d9b8ffdfffce6c86d4d4d6763a8,"[0, 1, 1, 0, 1, 0]"
315,2,315,"[""pcb3/Data/Images/Anomaly/030.JPG"", ""pcb1/Data/Images/Anomaly/067.JPG"", ""pcb1/Data/Images/Anomaly/083.JPG"", ""fryum/Data/Images/Anomaly/043.JPG"", ""pcb4/Data/Images/Anomaly/060.JPG"", ""macaroni1/Data/Images/Normal/0569.JPG""]",61f79a16ae019c82d72f48d86479b7b8be7bf378b7ef1305941a7a605d29fb14,2615f831605b617b55cda07d8caea2ccd575b7b84905dfbffa00b0b2e0485dbc,"[1, 1, 1, 1, 1, 0]"
316,2,316,"[""macaroni1/Data/Images/Normal/0619.JPG"", ""fryum/Data/Images/Anomaly/052.JPG"", ""pcb3/Data/Images/Anomaly/037.JPG"", ""pcb4/Data/Images/Normal/0725.JPG"", ""fryum/Data/Images/Anomaly/070.JPG"", ""cashew/Data/Images/Normal/461.JPG""]",a7fa612d41f9635784193d310b3329f5e2802dabfa1f3a93316c8f9ee833101a,5486c51f82c95d0de902f2562962e6a456d1c61f7add4b817e2c1b9d9b1a707d,"[0, 1, 1, 0, 1, 0]"
317,2,317,"[""pcb1/Data/Images/Normal/0844.JPG"", ""pcb1/Data/Images/Normal/0333.JPG"", ""capsules/Data/Images/Anomaly/018.JPG"", ""candle/Data/Images/Normal/0621.JPG"", ""pcb2/Data/Images/Anomaly/094.JPG"", ""pcb2/Data/Images/Normal/0333.JPG""]",f6e0fcbdb106ea60df8b8a879f0e7070beafaf52f77487be89deef4bc6f0d8c4,faae7515917168eebd46b0f61bcbec9e03a95be360cd4321af14f1ba88cf8b99,"[0, 0, 1, 0, 1, 0]"
318,2,318,"[""fryum/Data/Images/Normal/309.JPG"", ""pcb3/Data/Images/Anomaly/098.JPG"", ""chewinggum/Data/Images/Anomaly/000.JPG"", ""pcb3/Data/Images/Anomaly/010.JPG"", ""cashew/Data/Images/Anomaly/092.JPG"", ""fryum/Data/Images/Anomaly/015.JPG""]",8657514f1cda3bbd6b41f34745b0cb4644317084dc383ad3d1301e0673e87289,1a54066e830fcadd86bee074ef9fc36edee65a015125f95125ff48545042fc22,"[0, 1, 1, 1, 1, 1]"
319,2,319,"[""candle/Data/Images/Normal/0985.JPG"", ""pcb2/Data/Images/Anomaly/030.JPG"", ""candle/Data/Images/Normal/0168.JPG"", ""capsules/Data/Images/Normal/402.JPG"", ""pcb1/Data/Images/Normal/0952.JPG"", ""candle/Data/Images/Anomaly/030.JPG""]",6e835eec53252ab7fcb6a24960a7da2f9bc0d322d521cdffe843ddeea8d3431b,2454635b9519fc79d3a826309ca9a54a065e65aa6ef63bbff603ca25c32e9934,"[0, 1, 0, 0, 0, 1]"
320,2,320,"[""chewinggum/Data/Images/Anomaly/046.JPG"", ""capsules/Data/Images/Anomaly/053.JPG"", ""pcb1/Data/Images/Anomaly/007.JPG"", ""macaroni2/Data/Images/Normal/0685.JPG"", ""pcb4/Data/Images/Anomaly/059.JPG"", ""cashew/Data/Images/Anomaly/025.JPG""]",e9730a4504f801cadddb460fa8eca2702ea76ea01822ace477ab9c5a6cf73674,1f4178b825a9d5d69769c5020df75e17f080a39a7fe2830829118c4958d8c17b,"[1, 1, 1, 0, 1, 1]"
321,2,321,"[""pcb2/Data/Images/Normal/0923.JPG"", ""pcb3/Data/Images/Normal/0261.JPG"", ""cashew/Data/Images/Normal/398.JPG"", ""chewinggum/Data/Images/Anomaly/045.JPG"", ""capsules/Data/Images/Anomaly/004.JPG"", ""pcb4/Data/Images/Anomaly/094.JPG""]",50ef6f2f3d51cef98b9c9bed578cb780bcfe5565ff5b2aa710d4d316a46e9718,a3246f283510b8b841c45a4a110d3d72fc622e052c6130d9859e3f2556cc8bbe,"[0, 0, 0, 1, 1, 1]"
322,2,322,"[""pcb4/Data/Images/Anomaly/008.JPG"", ""macaroni2/Data/Images/Anomaly/041.JPG"", ""capsules/Data/Images/Anomaly/028.JPG"", ""pcb3/Data/Images/Normal/0483.JPG"", ""pcb2/Data/Images/Anomaly/043.JPG"", ""macaroni1/Data/Images/Normal/0187.JPG""]",0651316dd4243ba4f3fcb5d7cd7e952e186d1b7ddb8989e302db09a2c95d4422,a9dfcd7591b873b91109e7fd07dc488fdc5f0853b87adcc4199ebd542dc5dab9,"[1, 1, 1, 0, 1, 0]"
323,2,323,"[""macaroni1/Data/Images/Normal/0804.JPG"", ""pcb1/Data/Images/Anomaly/000.JPG"", ""capsules/Data/Images/Normal/377.JPG"", ""macaroni2/Data/Images/Normal/0967.JPG"", ""pcb4/Data/Images/Anomaly/021.JPG"", ""cashew/Data/Images/Normal/260.JPG""]",007104e4bea2414d87d64a0842d7985d2b6cbe6d8733e843cc62f577e9833baf,314a6cbb58d6ea25559d444335cd708b53c7d9201e159ae513f81a379937d59d,"[0, 1, 0, 0, 1, 0]"
324,2,324,"[""capsules/Data/Images/Anomaly/045.JPG"", ""pcb4/Data/Images/Normal/0100.JPG"", ""macaroni2/Data/Images/Normal/0844.JPG"", ""macaroni2/Data/Images/Anomaly/073.JPG"", ""pcb3/Data/Images/Normal/0196.JPG"", ""pcb4/Data/Images/Anomaly/010.JPG""]",ba93aa866e7b0e82764e1930d9c5668d698bdd8b494ddcda1babbb5dc2ccd512,58ff4d1184a81e05f6d67f8fd98460c6eae96b39f0cabd043cae29910f71ddc0,"[1, 0, 0, 1, 0, 1]"
325,2,325,"[""pipe_fryum/Data/Images/Normal/006.JPG"", ""macaroni1/Data/Images/Normal/0518.JPG"", ""cashew/Data/Images/Anomaly/004.JPG"", ""macaroni1/Data/Images/Anomaly/091.JPG"", ""fryum/Data/Images/Anomaly/073.JPG"", ""macaroni2/Data/Images/Anomaly/085.JPG""]",3c0c65bf43bfa7dcd6396ea0f7b51ec8afa72cf8c37060da4d0702ac0333e6af,6679d73f3c7fc7184183ba26f736f9b7c10bf54f537a3ad14633460094636f5a,"[0, 0, 1, 1, 1, 1]"
326,2,326,"[""candle/Data/Images/Normal/0967.JPG"", ""macaroni2/Data/Images/Normal/0016.JPG"", ""pcb4/Data/Images/Normal/0377.JPG"", ""pcb1/Data/Images/Normal/0013.JPG"", ""fryum/Data/Images/Anomaly/011.JPG"", ""pcb3/Data/Images/Anomaly/014.JPG""]",8dbbca51b940742538e9e6752ab40ad684e27a08df6c519d4b508de001218bf1,466c8c105065516942f6738a104308127f751feefac8635c81f04332f7923361,"[0, 0, 0, 0, 1, 1]"
327,2,327,"[""pcb4/Data/Images/Anomaly/015.JPG"", ""pcb3/Data/Images/Normal/0994.JPG"", ""fryum/Data/Images/Anomaly/005.JPG"", ""macaroni1/Data/Images/Anomaly/044.JPG"", ""candle/Data/Images/Anomaly/069.JPG"", ""macaroni2/Data/Images/Anomaly/027.JPG""]",5bdfc32c047835013facc6555c9baba3f9cfefffb4db4c597f4a0a0381dd8c22,1f275726e6303a977445ba18209b0aa28b8b54f37e35b7f6ff35355a5efc04ab,"[1, 0, 1, 1, 1, 1]"
328,2,328,"[""chewinggum/Data/Images/Normal/276.JPG"", ""macaroni2/Data/Images/Anomaly/001.JPG"", ""pcb2/Data/Images/Normal/0286.JPG"", ""pcb1/Data/Images/Normal/0016.JPG"", ""macaroni2/Data/Images/Normal/0490.JPG"", ""chewinggum/Data/Images/Normal/050.JPG""]",57f0807a99b90658e6fe99f9ff08c4e6d2809c3bccddf5d20f454c215fcd2636,6fb7542ec1406130d357563715cbc7c63130f89466f85985c2b83614975fa3cc,"[0, 1, 0, 0, 0, 0]"
329,2,329,"[""capsules/Data/Images/Anomaly/017.JPG"", ""pcb4/Data/Images/Anomaly/063.JPG"", ""pcb2/Data/Images/Normal/0974.JPG"", ""candle/Data/Images/Anomaly/002.JPG"", ""pcb4/Data/Images/Anomaly/085.JPG"", ""pcb4/Data/Images/Normal/0844.JPG""]",bb753a7fa2e4d8862f5c105a6820c0a18a772fe66b6def9f656dbf9e6adb838e,55bf7e82f499dc1b3119dee4f20ee9791fc754a6d80f85c7fe4a41da4e683eae,"[1, 1, 0, 1, 1, 0]"
330,2,330,"[""pcb3/Data/Images/Normal/0952.JPG"", ""candle/Data/Images/Normal/0694.JPG"", ""macaroni1/Data/Images/Normal/0690.JPG"", ""candle/Data/Images/Anomaly/016.JPG"", ""capsules/Data/Images/Normal/208.JPG"", ""candle/Data/Images/Anomaly/031.JPG""]",4340d28806937eb9031f589127675eec148c0a0d38a6c396e365b003b977dc79,9793fd663b2394e36343972c02d5a855243ac79859e27395df62c3d81d36887c,"[0, 0, 0, 1, 0, 1]"
331,2,331,"[""pcb4/Data/Images/Normal/0569.JPG"", ""chewinggum/Data/Images/Normal/244.JPG"", ""pcb2/Data/Images/Normal/0261.JPG"", ""pcb4/Data/Images/Anomaly/058.JPG"", ""pcb1/Data/Images/Normal/0684.JPG"", ""macaroni2/Data/Images/Normal/0187.JPG""]",f4360923d79b46fbed1778ba5f6cf966694ee3503dffddd23300270fcf76f323,c148cba103e30e14c281804828ca5a3ef9af53d47efaf0ef07f7c1690fa6a90a,"[0, 0, 0, 1, 0, 0]"
332,2,332,"[""candle/Data/Images/Normal/0107.JPG"", ""cashew/Data/Images/Anomaly/022.JPG"", ""pcb2/Data/Images/Anomaly/004.JPG"", ""pcb3/Data/Images/Normal/0187.JPG"", ""cashew/Data/Images/Normal/276.JPG"", ""chewinggum/Data/Images/Normal/228.JPG""]",50ce2e3e4bc4caf4fbf889a24d260b12735c46d0d526401305d773da3a877600,9d9601585a9fa54793ea8d5d94bdc24bae926a77dd12726e2c2dd1ad58fffd99,"[0, 1, 1, 0, 0, 0]"
333,2,333,"[""fryum/Data/Images/Normal/084.JPG"", ""pcb3/Data/Images/Normal/0764.JPG"", ""candle/Data/Images/Anomaly/058.JPG"", ""pcb2/Data/Images/Anomaly/084.JPG"", ""pcb3/Data/Images/Anomaly/052.JPG"", ""capsules/Data/Images/Normal/333.JPG""]",ed7d1c9e7395296ef71f8276fd259f0699162a5f4151530852ae8417025cb2be,1ff9ca2f24a8a4dbea2e521df10a7460439c8c70915522a6a831b257c2907929,"[0, 0, 1, 1, 1, 0]"
334,2,334,"[""cashew/Data/Images/Anomaly/052.JPG"", ""pcb3/Data/Images/Anomaly/074.JPG"", ""pcb2/Data/Images/Normal/0997.JPG"", ""cashew/Data/Images/Anomaly/098.JPG"", ""cashew/Data/Images/Normal/405.JPG"", ""pcb1/Data/Images/Anomaly/048.JPG""]",3e03435db3dda2bdab9bb8e1fd2c768960ff62bdbdec4bcca589b305155de1cb,35cf8a40693fff38c6c9f39a4c0092c305f7faccb75fc834835a10159b2b66e5,"[1, 1, 0, 1, 0, 1]"
335,2,335,"[""cashew/Data/Images/Anomaly/031.JPG"", ""pcb3/Data/Images/Anomaly/087.JPG"", ""pcb3/Data/Images/Anomaly/054.JPG"", ""pcb2/Data/Images/Normal/0768.JPG"", ""capsules/Data/Images/Normal/514.JPG"", ""pipe_fryum/Data/Images/Anomaly/083.JPG""]",3434b4fceccdb28a102bbc9a065592eab376a89b2dc149f4028b989525bce4d0,ea04aff56dfcf3be08e1161f15d8833705486c4b63512f4fba81efe2c35fc21f,"[1, 1, 1, 0, 0, 1]"
336,2,336,"[""macaroni2/Data/Images/Anomaly/021.JPG"", ""macaroni1/Data/Images/Normal/0423.JPG"", ""pcb2/Data/Images/Normal/0479.JPG"", ""pcb3/Data/Images/Normal/0377.JPG"", ""candle/Data/Images/Normal/0306.JPG"", ""capsules/Data/Images/Normal/294.JPG""]",f2cee0648ced6854b1d4cb3878fd2d55038127c51e5335c87aee5c24878d7269,c1e26ffd524dcee74012fe96c8831bb41e8263881858d322542f771b2736bc4c,"[1, 0, 0, 0, 0, 0]"
337,2,337,"[""candle/Data/Images/Anomaly/065.JPG"", ""macaroni1/Data/Images/Anomaly/013.JPG"", ""pcb1/Data/Images/Anomaly/092.JPG"", ""cashew/Data/Images/Anomaly/030.JPG"", ""pcb4/Data/Images/Normal/0545.JPG"", ""fryum/Data/Images/Anomaly/046.JPG""]",3151a820f0628843abbe244986c599a670dadd8c00db930287fc3591e6cef71d,ecd52e256622eff64148569fcb823c0129a9cd7c6a41a028a5aff0319b726621,"[1, 1, 1, 1, 0, 1]"
338,2,338,"[""pcb2/Data/Images/Anomaly/028.JPG"", ""pcb4/Data/Images/Normal/0631.JPG"", ""pcb3/Data/Images/Normal/0427.JPG"", ""fryum/Data/Images/Anomaly/080.JPG"", ""macaroni1/Data/Images/Normal/0796.JPG"", ""pcb4/Data/Images/Anomaly/062.JPG""]",253e8673dcb9b0a680ce12536535f65f04dda47ff7d303d2b833702ece3bf043,4cd77b025970074d0494e77318a40ebce316da6c870ef3fb3e882e0049642fc9,"[1, 0, 0, 1, 0, 1]"
339,2,339,"[""pcb1/Data/Images/Anomaly/016.JPG"", ""candle/Data/Images/Normal/0688.JPG"", ""pcb1/Data/Images/Normal/0107.JPG"", ""pcb1/Data/Images/Anomaly/014.JPG"", ""pipe_fryum/Data/Images/Normal/013.JPG"", ""macaroni2/Data/Images/Normal/0985.JPG""]",1f825698f54d131247895b581cb286db3b339b60102a234dfbd0666b2002c123,b8b38e1ff5a2e0889761cfca33b391eed5f5ca164a1be43b36775f1ef5918270,"[1, 0, 0, 1, 0, 0]"
340,2,340,"[""capsules/Data/Images/Anomaly/037.JPG"", ""pcb3/Data/Images/Anomaly/045.JPG"", ""pcb2/Data/Images/Normal/0797.JPG"", ""pcb3/Data/Images/Anomaly/002.JPG"", ""pcb3/Data/Images/Anomaly/032.JPG"", ""pcb2/Data/Images/Anomaly/071.JPG""]",a35f3fb467a102117a098760d96e6d8d4cfe39a5aa1fbf7e2bf7378a8239f85b,bf5ebe629f25d3166e0ae08ca4c0f8686209853685d73f03a9a25094cc012181,"[1, 1, 0, 1, 1, 1]"
341,2,341,"[""pcb2/Data/Images/Normal/0400.JPG"", ""candle/Data/Images/Normal/0952.JPG"", ""pcb1/Data/Images/Normal/0800.JPG"", ""fryum/Data/Images/Anomaly/051.JPG"", ""cashew/Data/Images/Anomaly/093.JPG"", ""pcb4/Data/Images/Anomaly/091.JPG""]",6d7f79bae4cc4fdfaa7d950018016d707e6b359fb43718b3ab1ee68e6a63f94c,1d6a30b8f8ed4bd47c5bf553734a31b60b360fb013d889746afcb5e77b085ba5,"[0, 0, 0, 1, 1, 1]"
342,2,342,"[""pcb4/Data/Images/Normal/0994.JPG"", ""pcb4/Data/Images/Anomaly/082.JPG"", ""candle/Data/Images/Normal/0892.JPG"", ""macaroni2/Data/Images/Anomaly/038.JPG"", ""cashew/Data/Images/Normal/148.JPG"", ""pcb3/Data/Images/Anomaly/026.JPG""]",d1173758b85cb27f9fad46be369f9fa26d5b0a49eb6ef81c1f8d8472d95fe03e,89fbe5d725fb4f358221bf52af59ffb17befe02318473356345e93dfc187018b,"[0, 1, 0, 1, 0, 1]"
343,2,343,"[""chewinggum/Data/Images/Anomaly/058.JPG"", ""candle/Data/Images/Anomaly/085.JPG"", ""pcb3/Data/Images/Normal/0237.JPG"", ""pcb3/Data/Images/Normal/0011.JPG"", ""capsules/Data/Images/Anomaly/038.JPG"", ""pcb3/Data/Images/Normal/0631.JPG""]",e2e97a58bf8751a655a9206ef2dee1ab3d5f7557395fa541c07230d2f650807d,9cdd0946cc16db3ee79e1129cdafd55daf7b9adb17e61d7faa0f96e80fe1c662,"[1, 1, 0, 0, 1, 0]"
344,2,344,"[""macaroni1/Data/Images/Anomaly/029.JPG"", ""cashew/Data/Images/Normal/084.JPG"", ""pcb4/Data/Images/Normal/0016.JPG"", ""pipe_fryum/Data/Images/Anomaly/057.JPG"", ""candle/Data/Images/Anomaly/033.JPG"", ""pcb2/Data/Images/Anomaly/047.JPG""]",7db36aa0c2027acb3a81ca8144f3e0185e37d1c0a53ba4ba901ba477b5965e22,4f37c3d5dac214e604aadc122e9408ac928e25a63bcf2393d4731d422bc2ff68,"[1, 0, 0, 1, 1, 1]"
345,2,345,"[""pcb1/Data/Images/Normal/0427.JPG"", ""pcb1/Data/Images/Normal/0545.JPG"", ""capsules/Data/Images/Anomaly/001.JPG"", ""cashew/Data/Images/Normal/337.JPG"", ""pcb1/Data/Images/Normal/0483.JPG"", ""pcb4/Data/Images/Anomaly/068.JPG""]",0b533baaf1e2de749e2d77a5c636b227cb660ff9b457668dee1f108d71645f63,49a1b9b57a26e7b94cdc378a621965f004ad902135e7a68a7f173b6ef494c2c5,"[0, 0, 1, 0, 0, 1]"
346,2,346,"[""pcb2/Data/Images/Normal/0784.JPG"", ""pcb1/Data/Images/Anomaly/032.JPG"", ""capsules/Data/Images/Anomaly/022.JPG"", ""pcb1/Data/Images/Anomaly/082.JPG"", ""pcb4/Data/Images/Anomaly/049.JPG"", ""macaroni1/Data/Images/Normal/0237.JPG""]",4e390db1e07db4ca06d4ea0b61a26c34be71320f4d74936853ca18ebcd06665c,658968fbe5051ac014b6e3bd5edb79a27237ac64c4d93953da74a895136db479,"[0, 1, 1, 1, 1, 0]"
347,2,347,"[""pcb2/Data/Images/Normal/0172.JPG"", ""macaroni1/Data/Images/Anomaly/028.JPG"", ""cashew/Data/Images/Anomaly/051.JPG"", ""pipe_fryum/Data/Images/Normal/461.JPG"", ""cashew/Data/Images/Anomaly/027.JPG"", ""pcb1/Data/Images/Anomaly/003.JPG""]",088a500056f6f857f40c0b692191f45aceb88e11ce337d40330f6ae0c6af268a,e991bd8d6fe0627b42c08a4a3ba79f15cf7fa30edce67964cab017ef9587fe1a,"[0, 1, 1, 0, 1, 1]"
348,2,348,"[""candle/Data/Images/Normal/0520.JPG"", ""cashew/Data/Images/Anomaly/065.JPG"", ""pcb2/Data/Images/Anomaly/079.JPG"", ""cashew/Data/Images/Anomaly/091.JPG"", ""pcb3/Data/Images/Normal/0690.JPG"", ""pcb2/Data/Images/Anomaly/057.JPG""]",efe6ab941c6bcb89c563d9946047c5b5978580ec208070953ef2ffb76a9b743e,6e912a009444ae9ad1b619fe82a3603548719e1fea92ba2431d39db5c6d8c00f,"[0, 1, 1, 1, 0, 1]"
349,2,349,"[""pcb1/Data/Images/Anomaly/088.JPG"", ""macaroni1/Data/Images/Normal/0170.JPG"", ""macaroni1/Data/Images/Normal/0294.JPG"", ""pcb3/Data/Images/Anomaly/091.JPG"", ""macaroni2/Data/Images/Normal/0790.JPG"", ""macaroni1/Data/Images/Normal/0306.JPG""]",72cd541b28550e33be25b8f2873b9d309b36c0f3f26d1040bacc8a2c7f7f16c6,f24e6a68c7b35f5f04e91de7bbd101bea8b1ed76af1dfbd2c243c78f8cfcabdc,"[1, 0, 0, 1, 0, 0]"
350,2,350,"[""macaroni1/Data/Images/Normal/0974.JPG"", ""candle/Data/Images/Anomaly/034.JPG"", ""pcb3/Data/Images/Anomaly/029.JPG"", ""macaroni2/Data/Images/Anomaly/062.JPG"", ""candle/Data/Images/Normal/0935.JPG"", ""cashew/Data/Images/Normal/467.JPG""]",cb41044230ee61d516654edb2cf0a28a56bd6a71f411c10b3a7a0b841080aca0,74b617d59ece4cfae8e351a6f2b5aa2fb8aea8c027922fcaae6697a82b9bd0d5,"[0, 1, 1, 1, 0, 0]"
